ortho_left_4.png	293	236	411	333	
ortho_left_4.png	643	44	500	216	
ortho_left_4.png	909	215	64	516	
ortho_left_4.png	1459	406	222	133	
ortho_left_4.png	1609	483	273	167	
ortho_left_4.png	1809	369	200	183	
ortho_left_4.png	2042	284	753	200	
ortho_left_4.png	2259	201	884	250	
ortho_left_4.png	2542	389	617	266	
ortho_left_4.png	2858	490	314	183	
ortho_left_4.png	3041	489	263	117	
ortho_left_4.png	3191	371	207	150	
ortho_left_4.png	3374	260	91	333	
ortho_left_4.png	3724	391	207	616	
ortho_left_4.png	4340	402	206	300	
ortho_left_4.png	4674	256	223	283	
ortho_left_4.png	4957	399	202	266	
ortho_left_4.png	5240	498	272	416	
ortho_left_4.png	5656	449	275	217	
ortho_left_4.png	5889	468	374	283	
ortho_left_4.png	6173	450	351	550	
ortho_left_4.png	6722	390	352	183	
ortho_left_4.png	6905	317	331	350	
ortho_left_4.png	7255	277	409	333	
ortho_left_4.png	7638	294	202	233	
ortho_left_4.png	7871	377	202	416	
ortho_left_4.png	8288	395	204	233	
ortho_left_4.png	8521	265	224	400	
ortho_left_4.png	8971	297	629	183	
ortho_left_4.png	9170	332	755	266	
ortho_left_4.png	9454	352	827	217	
ortho_left_4.png	9703	172	890	450	
ortho_left_4.png	10153	212	871	133	
ortho_left_4.png	10303	328	841	433	
ortho_left_4.png	10736	306	849	450	
ortho_left_4.png	11202	425	796	266	
ortho_left_4.png	11469	451	801	200	
ortho_left_4.png	11685	354	736	316	
ortho_left_4.png	12002	354	707	183	
ortho_left_4.png	12202	394	671	216	
ortho_left_4.png	12418	457	637	250	
ortho_left_4.png	12685	359	691	300	
ortho_left_4.png	13018	435	598	216	
ortho_left_4.png	13234	453	580	266	
ortho_left_4.png	13518	456	495	300	
ortho_left_4.png	13817	424	445	250	
ortho_left_4.png	14067	460	430	216	
ortho_left_4.png	14284	369	479	316	
ortho_left_4.png	14617	386	379	266	
ortho_left_4.png	14900	494	343	200	
ortho_left_4.png	15100	420	266	167	
ortho_left_4.png	15283	316	95	233	
ortho_left_4.png	15533	203	43	183	
ortho_left_4.png	15716	132	34	450	
ortho_left_4.png	16199	320	50	250	
ortho_left_4.png	16466	393	76	200	
ortho_left_4.png	16665	395	201	333	
ortho_left_4.png	16998	343	206	300	
ortho_left_4.png	17298	366	206	533	
ortho_left_4.png	17831	254	221	433	
ortho_left_4.png	18264	228	235	150	
ortho_left_4.png	18414	211	454	433	
ortho_left_4.png	18864	269	379	167	
ortho_left_4.png	19047	261	269	200	
ortho_left_4.png	19247	302	228	216	
ortho_left_4.png	19463	246	239	250	
ortho_left_4.png	19713	275	228	216	
ortho_left_4.png	19930	309	215	167	
ortho_left_4.png	20096	272	259	150	
ortho_left_4.png	20280	247	507	117	
ortho_left_4.png	20646	308	442	100	
ortho_left_4.png	20746	286	416	283	
ortho_left_4.png	21046	215	469	1599	
ortho_left_4.png	22678	279	268	217	
ortho_left_4.png	22911	357	229	150	
ortho_left_4.png	23061	401	224	183	
ortho_left_4.png	23261	497	293	217	
ortho_left_4.png	23494	449	288	450	
ortho_left_4.png	23960	484	376	233	
ortho_left_4.png	24194	462	361	283	
ortho_left_4.png	24493	343	356	133	
ortho_left_4.png	24627	415	486	250	
ortho_left_4.png	24877	467	498	250	
ortho_left_4.png	25160	453	617	183	
ortho_left_4.png	25376	382	391	183	
ortho_left_4.png	25559	478	370	166	
ortho_left_4.png	25726	458	359	366	
ortho_left_4.png	26126	333	325	217	
ortho_left_4.png	26359	313	376	216	
ortho_left_4.png	26575	273	415	200	
ortho_left_4.png	26775	211	458	350	
ortho_left_4.png	27142	261	238	250	
ortho_left_4.png	27408	398	215	200	
ortho_left_4.png	27641	246	233	600	
ortho_left_4.png	28257	372	205	799	
ortho_left_5.png	29090	171	137	216	
ortho_left_5.png	29323	101	39	550	
ortho_left_5.png	29890	221	77	266	
ortho_left_5.png	30173	290	70	333	
ortho_left_5.png	30506	318	106	233	
ortho_left_5.png	30739	375	110	233	
ortho_left_5.png	30972	411	118	233	
ortho_left_5.png	31206	435	153	250	
ortho_left_5.png	31455	456	199	316	
ortho_left_5.png	31788	429	221	233	
ortho_left_5.png	32022	447	227	300	
ortho_left_5.png	32321	455	289	316	
ortho_left_5.png	32638	438	307	233	
ortho_left_5.png	32871	370	335	483	
ortho_left_5.png	33354	435	366	200	
ortho_left_5.png	33554	462	376	216	
ortho_left_5.png	33787	476	461	216	
ortho_left_5.png	34004	440	476	350	
ortho_left_5.png	34353	473	508	250	
ortho_left_5.png	34603	459	600	233	
ortho_left_5.png	34836	432	598	167	
ortho_left_5.png	35053	158	884	966	
ortho_left_5.png	36052	92	924	133	
ortho_left_5.png	36202	462	839	216	
ortho_left_5.png	36419	445	826	183	
ortho_left_5.png	36602	437	796	117	
ortho_left_5.png	36718	482	693	283	
ortho_left_5.png	37002	463	588	216	
ortho_left_5.png	37235	464	418	250	
ortho_left_5.png	37501	467	679	183	
ortho_left_5.png	37684	484	706	100	
ortho_left_5.png	38034	489	715	50	
ortho_left_5.png	38084	418	710	316	
ortho_left_5.png	38401	365	681	233	
ortho_left_5.png	38634	335	679	416	
ortho_left_5.png	39050	299	690	283	
ortho_left_5.png	39333	331	683	167	
ortho_left_5.png	39500	476	703	600	
ortho_left_5.png	40099	386	710	400	
ortho_left_5.png	40499	316	691	1133	
ortho_left_5.png	41632	350	730	416	
ortho_left_5.png	42048	314	721	300	
ortho_left_5.png	42348	324	750	150	
ortho_left_5.png	42531	475	775	466	
ortho_left_5.png	43014	426	775	383	
ortho_left_5.png	43397	391	779	150	
ortho_left_5.png	43547	440	820	216	
ortho_left_5.png	43764	474	862	216	
ortho_left_5.png	44013	364	847	233	
ortho_left_5.png	44247	326	831	183	
ortho_left_5.png	44446	264	744	383	
ortho_left_5.png	44846	314	686	167	
ortho_left_5.png	45013	435	696	350	
ortho_left_5.png	45379	364	700	216	
ortho_left_5.png	45612	287	683	500	
ortho_left_5.png	46112	341	680	266	
ortho_left_5.png	46378	387	692	283	
ortho_left_5.png	46662	435	705	300	
ortho_left_5.png	46961	402	704	300	
ortho_left_5.png	47261	357	682	117	
ortho_left_5.png	47761	383	696	67	
ortho_left_5.png	47977	346	667	200	
ortho_left_5.png	48177	355	685	849	
ortho_left_5.png	49027	347	691	1282	
ortho_left_5.png	50326	460	709	300	
ortho_left_5.png	50626	483	710	316	
ortho_left_5.png	50959	426	719	233	
ortho_left_5.png	51192	363	700	200	
ortho_left_5.png	51392	302	684	166	
ortho_left_5.png	51575	254	761	1399	
ortho_left_5.png	52991	469	792	183	
ortho_left_5.png	53174	469	777	200	
ortho_left_5.png	53374	423	769	666	
ortho_left_5.png	54040	431	802	433	
ortho_left_5.png	54473	378	804	250	
ortho_left_5.png	54723	345	783	166	
ortho_left_5.png	54889	387	692	300	
ortho_left_5.png	55206	362	718	233	
ortho_left_5.png	55439	394	719	183	
ortho_left_5.png	55622	344	732	383	
ortho_left_5.png	56022	258	755	633	
ortho_left_3.png	56705	220	328	116	
ortho_left_3.png	56838	182	135	233	
ortho_left_3.png	57088	94	35	200	
ortho_left_3.png	57288	64	38	217	
ortho_left_3.png	57504	59	22	183	
ortho_left_3.png	57687	78	61	217	
ortho_left_3.png	57921	206	32	366	
ortho_left_3.png	58304	159	87	233	
ortho_left_3.png	58553	206	108	200	
ortho_left_3.png	58753	287	126	133	
ortho_left_3.png	59070	331	162	117	
ortho_left_3.png	59186	305	144	200	
